id,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
244,000001.SH,19981230,1148.264,1141.885,1151.719,1125.559,1142.729,5.535,0.4844,3710301,2306941.996
245,000001.SH,19981231,1146.7,1149.832,1153.15,1140.356,1148.264,-1.564,-0.1362,2317843,1693962.119
246,000001.SH,19990104,1125.819,1144.888,1144.889,1124.213,1146.7,-20.881,-1.821,2339517,1162131.24
247,000001.SH,19990105,1119.965,1123.696,1123.696,1104.501,1125.819,-5.854,-0.52,2891920,1539226.356
248,000001.SH,19990106,1132.59,1120.668,1137.208,1120.402,1119.965,12.625,1.1273,3255491,1965295.423
249,000001.SH,19990107,1137.729,1133.165,1140.482,1125.669,1132.59,5.139,0.4537,3715075,2252123.883
250,000001.SH,19990108,1168.814,1138.768,1168.838,1138.768,1137.729,31.085,2.7322,4436240,3260373.48
251,000001.SH,19990111,1172.813,1169.913,1174.427,1158.544,1168.814,3.999,0.3421,3962658,2931034.239
252,000001.SH,19990112,1158.868,1171.743,1171.865,1158.296,1172.813,-13.945,-1.189,4624921,3346021.397
253,000001.SH,19990113,1148.154,1153.294,1159.94,1144.448,1158.868,-10.714,-0.9245,4461641,3035515.995
254,000001.SH,19990114,1148.655,1145.898,1153.098,1142.352,1148.154,0.501,0.0436,3230412,2390041.796
255,000001.SH,19990115,1137.309,1149.782,1150.675,1136.304,1148.655,-11.346,-0.9878,3854682,3164482.616
256,000001.SH,19990118,1153.119,1135.085,1153.418,1126.706,1137.309,15.81,1.3901,4477097,3379570.185
257,000001.SH,19990119,1158.551,1154.16,1160.264,1149.37,1153.119,5.432,0.4711,4442966,3472683.659
258,000001.SH,19990120,1151.374,1159.025,1162.975,1148.806,1158.551,-7.177,-0.6195,4063705,2463827.687
259,000001.SH,19990121,1158.499,1150.302,1158.51,1145.297,1151.374,7.125,0.6188,4474945,2652448.925
260,000001.SH,19990122,1162.35,1159.917,1168.182,1157.148,1158.499,3.851,0.3324,5536576,3604596.93
261,000001.SH,19990125,1148.123,1161.98,1162.438,1146.973,1162.35,-14.227,-1.224,7913127,2915820.878
262,000001.SH,19990126,1138.21,1145.067,1146.123,1132.955,1148.123,-9.913,-0.8634,6203293,2547779.286
263,000001.SH,19990127,1146.493,1137.692,1146.5,1134.132,1138.21,8.283,0.7277,7570979,2533490.764
264,000001.SH,19990128,1140.975,1147.866,1150.579,1137.121,1146.493,-5.518,-0.4813,6254345,3409020.379
265,000001.SH,19990129,1134.673,1139.835,1140.125,1130.332,1140.975,-6.302,-0.5523,5151585,2834648.893
266,000001.SH,19990201,1120.531,1131.651,1131.66,1118.548,1134.673,-14.142,-1.2464,5084152,2538582.781
267,000001.SH,19990202,1126.404,1119.779,1126.408,1114.79,1120.531,5.873,0.5241,3989973,2198951.033
268,000001.SH,19990203,1116.865,1126.842,1127.273,1115.131,1126.404,-9.539,-0.8469,3714841,2251160.958
269,000001.SH,19990204,1103.497,1114.647,1114.689,1102.49,1116.865,-13.368,-1.1969,3891062,2116437.276
270,000001.SH,19990205,1081.442,1101.478,1101.478,1079.218,1103.497,-22.055,-1.9986,4085180,2217084.974
271,000001.SH,19990208,1065.816,1076.816,1082.456,1064.174,1081.442,-15.626,-1.4449,3523808,1915979.061
272,000001.SH,19990209,1090.087,1065.907,1090.169,1065.907,1065.816,24.271,2.2772,3275662,1805294.775
273,000001.SH,19990301,1097.975,1092.145,1098.36,1084.156,1090.087,7.888,0.7236,2885407,1573510.617
274,000001.SH,19990302,1100.919,1098.294,1103.25,1090.044,1097.975,2.944,0.2681,4040064,2075631.097
275,000001.SH,19990303,1128.736,1101.132,1128.779,1101.066,1100.919,27.817,2.5267,5590344,3183463.132
276,000001.SH,19990304,1128.954,1130.343,1133.728,1120.706,1128.736,0.218,0.0193,4951400,3121497.122
277,000001.SH,19990305,1132.357,1128.618,1137.959,1124.086,1128.954,3.403,0.3014,5201943,3071186.186
278,000001.SH,19990308,1142.107,1133.508,1142.148,1128.386,1132.357,9.75,0.861,5631702,3104663.752
279,000001.SH,19990309,1136.941,1143.102,1145.708,1135.374,1142.107,-5.166,-0.4523,5900199,4002903.187
280,000001.SH,19990310,1132.736,1136.022,1136.08,1127.17,1136.941,-4.205,-0.3699,5326390,3038058.783
281,000001.SH,19990311,1149.925,1133.287,1153.843,1133.153,1132.736,17.189,1.5175,6941610,3998205.087
282,000001.SH,19990312,1158.702,1151.99,1158.712,1148.665,1149.925,8.777,0.7633,7064437,4495672.354
283,000001.SH,19990315,1164.639,1161.494,1169.699,1159.145,1158.702,5.937,0.5124,7295911,5008176.697
284,000001.SH,19990316,1166.93,1164.791,1166.965,1155.935,1164.639,2.291,0.1967,6598637,4032669.022
285,000001.SH,19990317,1159.096,1167.719,1173.041,1158.588,1166.93,-7.834,-0.6713,7548775,4956740.291
286,000001.SH,19990318,1151.991,1155.271,1160.679,1147.569,1159.096,-7.105,-0.613,5927449,3697612.546
287,000001.SH,19990319,1172.933,1150.609,1172.933,1150.34,1151.991,20.942,1.8179,7165931,5680622.591
288,000001.SH,19990322,1172.743,1175.675,1179.65,1168.336,1172.933,-0.19,-0.0162,7695285,5632754.154
289,000001.SH,19990323,1170.949,1172.977,1174.476,1163.28,1172.743,-1.794,-0.153,8784440,3780260.143
290,000001.SH,19990324,1169.034,1171.302,1177.341,1167.104,1170.949,-1.915,-0.1635,6132947,3805379.031
291,000001.SH,19990325,1156.854,1167.864,1167.875,1155.013,1169.034,-12.18,-1.0419,5133762,3773399.684
292,000001.SH,19990326,1161.12,1155.348,1162.416,1154.936,1156.854,4.266,0.3688,5151964,3544642.181
293,000001.SH,19990329,1169.489,1160.576,1169.503,1158.087,1161.12,8.369,0.7208,5518242,3999718.379
294,000001.SH,19990330,1157.507,1171.127,1173.66,1156.045,1169.489,-11.982,-1.0246,5147192,3443104.434
295,000001.SH,19990331,1158.054,1156.37,1159.533,1150.82,1157.507,0.547,0.0473,4842390,3486601.323
296,000001.SH,19990401,1168.504,1158.681,1168.528,1158.442,1158.054,10.45,0.9024,6202124,4981375.327
297,000001.SH,19990402,1184.402,1170.76,1184.433,1170.307,1168.504,15.898,1.3605,7665532,5845190.962
298,000001.SH,19990405,1194.469,1188.931,1194.514,1187.059,1184.402,10.067,0.85,8071769,6256008.015
299,000001.SH,19990406,1199.6,1195.948,1199.842,1191.582,1194.469,5.131,0.4296,6709361,4989342.138
300,000001.SH,19990407,1201.634,1200.224,1202.32,1193.727,1199.6,2.034,0.1696,8141675,5813793.323
301,000001.SH,19990408,1202.469,1203.02,1205.411,1192.462,1201.634,0.835,0.0695,8176106,5365980.558
302,000001.SH,19990409,1205.139,1203.442,1210.1,1196.744,1202.469,2.67,0.222,9809011,6831574.86
303,000001.SH,19990412,1195.337,1205.319,1205.677,1193.657,1205.139,-9.802,-0.8134,10202961,6908185.857
304,000001.SH,19990413,1178.192,1192.149,1193.325,1174.135,1195.337,-17.145,-1.4343,7348214,4912139.551
305,000001.SH,19990414,1181.517,1176.771,1184.176,1174.268,1178.192,3.325,0.2822,5325704,3833017.817
306,000001.SH,19990415,1170.616,1182.204,1185.593,1168.592,1181.517,-10.901,-0.9226,7370369,4546185.109
307,000001.SH,19990416,1166.237,1168.908,1175.034,1162.31,1170.616,-4.379,-0.3741,7241138,4492720.433
308,000001.SH,19990419,1159.473,1164.616,1166.04,1156.607,1166.237,-6.764,-0.58,7671990,4014308.497
309,000001.SH,19990420,1171.603,1160.052,1171.603,1159.564,1159.473,12.13,1.0462,10691399,3905078.344
310,000001.SH,19990421,1144.065,1171.948,1173.525,1143.045,1171.603,-27.538,-2.3505,9520690,4179717.013
311,000001.SH,19990422,1137.162,1137.91,1140.899,1110.646,1144.065,-6.903,-0.6034,9089428,4531599.302
312,000001.SH,19990423,1139.997,1137.608,1144.778,1135.607,1137.162,2.835,0.2493,6756822,3520446.602
313,000001.SH,19990426,1112.791,1139.647,1140.17,1111.995,1139.997,-27.206,-2.3865,6041763,3157918.18
314,000001.SH,19990427,1091.695,1108.911,1108.911,1089.759,1112.791,-21.096,-1.8958,5624835,2881964.166
315,000001.SH,19990428,1091.089,1090.873,1112.29,1087.794,1091.695,-0.606,-0.0555,4732066,3045270.039
316,000001.SH,19990429,1116.405,1091.057,1116.418,1090.564,1091.089,25.316,2.3203,5046362,3168527.554
317,000001.SH,19990430,1120.927,1116.107,1122.222,1114.178,1116.405,4.522,0.4051,4196097,2597537.221
318,000001.SH,19990504,1111.757,1120.908,1121.91,1108.893,1120.927,-9.17,-0.8181,4088966,2378657.565
319,000001.SH,19990505,1116.932,1110.937,1116.964,1105.346,1111.757,5.175,0.4655,4374633,2125256.484
320,000001.SH,19990506,1128.224,1116.855,1128.901,1116.639,1116.932,11.292,1.011,6390982,2759395.563
321,000001.SH,19990507,1120.738,1129.532,1131.493,1117.936,1128.224,-7.486,-0.6635,5833327,2867402.913
322,000001.SH,19990510,1071.927,1107.365,1107.365,1065.18,1120.738,-48.811,-4.3553,6881933,3594177.475
323,000001.SH,19990511,1095.402,1072.044,1095.406,1072.044,1071.927,23.475,2.19,4348191,2320905.514
324,000001.SH,19990512,1099.996,1096.737,1104.809,1092.785,1095.402,4.594,0.4194,3961647,2346321.091
325,000001.SH,19990513,1088.863,1100.857,1101.356,1086.458,1099.996,-11.133,-1.0121,3660732,2016842.628
326,000001.SH,19990514,1063.277,1087.942,1088.002,1060.502,1088.863,-25.586,-2.3498,4859056,2673954.502
327,000001.SH,19990517,1065.557,1057.485,1072.166,1047.833,1063.277,2.28,0.2144,3753625,2101401.118
328,000001.SH,19990518,1059.874,1066.519,1075.652,1058.386,1065.557,-5.683,-0.5333,4004592,1952889.499
329,000001.SH,19990519,1109.089,1058.7,1109.116,1057.72,1059.874,49.215,4.6435,5987952,4023146.288
330,000001.SH,19990520,1147.707,1114.659,1147.727,1113.318,1109.089,38.618,3.482,10670592,6953874.959
331,000001.SH,19990521,1168.72,1154.806,1170.141,1152.261,1147.707,21.013,1.8309,15705957,9421370.035
332,000001.SH,19990524,1213.654,1173.132,1215.216,1164.895,1168.72,44.934,3.8447,20741160,13417240.97
333,000001.SH,19990525,1202.885,1223.129,1244.84,1198.067,1213.654,-10.769,-0.8873,28737594,15454290.5
334,000001.SH,19990526,1236.046,1199.225,1236.142,1195.843,1202.885,33.161,2.7568,16205778,11756461.56
335,000001.SH,19990527,1283.02,1247.322,1283.027,1247.322,1236.046,46.974,3.8003,22576348,17628894.18
336,000001.SH,19990528,1277.15,1291.96,1294.641,1260.712,1283.02,-5.87,-0.4575,31968358,15829195.18
337,000001.SH,19990531,1279.326,1287.075,1303.48,1253.251,1277.15,2.176,0.1704,23473261,16681238.95
338,000001.SH,19990601,1311.594,1283.3,1311.601,1276.116,1279.326,32.268,2.5223,17229449,13657011.33
339,000001.SH,19990602,1287.931,1319.832,1330.278,1287.011,1311.594,-23.663,-1.8041,22232502,17168164.87
340,000001.SH,19990603,1268.324,1280.477,1286.913,1259.008,1287.931,-19.607,-1.5224,16661480,12441163.17
341,000001.SH,19990604,1285.579,1271.168,1288.003,1271.163,1268.324,17.255,1.3605,13684804,11353125.68
342,000001.SH,19990607,1326.518,1287.462,1326.611,1285.15,1285.579,40.939,3.1845,15662290,13072819.16
343,000001.SH,19990608,1333.644,1336.03,1341.643,1319.497,1326.518,7.126,0.5372,16198350,13638321.15
344,000001.SH,19990609,1348.606,1334.849,1350.137,1323.986,1333.644,14.962,1.1219,15632292,12810832.03
345,000001.SH,19990610,1364.345,1371.003,1382.074,1353.564,1348.606,15.739,1.1671,24877430,18278629.32
346,000001.SH,19990611,1370.39,1364.275,1376.775,1359.277,1364.345,6.045,0.4431,18841190,13764889.06
347,000001.SH,19990614,1427.707,1382.532,1427.768,1382.532,1370.39,57.317,4.1825,25261662,17337062.6
348,000001.SH,19990615,1387.592,1453.33,1477.142,1366.654,1427.707,-40.115,-2.8098,37484679,26646873.1
349,000001.SH,19990616,1460.168,1402.345,1460.168,1402.304,1387.592,72.576,5.2304,25207224,20061051.44
350,000001.SH,19990617,1501.007,1483.064,1501.016,1450.204,1460.168,40.839,2.7969,36486138,27755621.05
351,000001.SH,19990618,1498.915,1511.881,1516.127,1480.981,1501.007,-2.092,-0.1394,36117505,26350004.4
352,000001.SH,19990621,1546.408,1506.826,1546.611,1503.401,1498.915,47.493,3.1685,30698749,23396705.97
353,000001.SH,19990622,1564.444,1551.875,1564.448,1524.495,1546.408,18.036,1.1663,31708658,22159979.87
354,000001.SH,19990623,1606.5,1571.27,1606.5,1566.629,1564.444,42.056,2.6882,30268817,25758863.03
355,000001.SH,19990624,1654.11,1615.63,1654.55,1611.985,1606.5,47.61,2.9636,37620466,31166178.79
356,000001.SH,19990625,1593.859,1665.985,1705.21,1591.079,1654.11,-60.251,-3.6425,57813293,40443162.41
357,000001.SH,19990628,1693.16,1606.283,1693.161,1606.282,1593.859,99.301,6.2302,41388041,29139395.28
358,000001.SH,19990629,1739.205,1722.739,1742.147,1691.342,1693.16,46.045,2.7195,40105956,31556771.19
359,000001.SH,19990630,1689.428,1755.561,1756.184,1666.01,1739.205,-49.777,-2.8621,48857932,34109038.86
360,000001.SH,19990701,1560.787,1678.838,1678.838,1540.034,1689.428,-128.641,-7.6145,31261230,25032686.2
361,000001.SH,19990702,1613.533,1570.564,1620.544,1532.444,1560.787,52.746,3.3794,34384514,22709080.82
362,000001.SH,19990705,1581.819,1627.246,1630.382,1573.734,1613.533,-31.714,-1.9655,24206932,17791643.43
363,000001.SH,19990706,1517.253,1568.83,1580.232,1504.366,1581.819,-64.566,-4.0818,17968515,12505971.84
364,000001.SH,19990707,1568.652,1515.161,1568.673,1507.546,1517.253,51.399,3.3876,15721377,12282010.74
365,000001.SH,19990708,1577.987,1579.143,1591.131,1560.431,1568.652,9.335,0.5951,14397753,12900198.09
366,000001.SH,19990709,1584.75,1577.791,1594.578,1563.163,1577.987,6.763,0.4286,13436957,12388382.94
367,000001.SH,19990712,1559.732,1588.38,1589.902,1545.563,1584.75,-25.018,-1.5787,14089628,12319168.28
368,000001.SH,19990713,1524.821,1547.344,1547.344,1511.431,1559.732,-34.911,-2.2383,12409418,8994397.748
369,000001.SH,19990714,1559.52,1526.977,1559.663,1526.22,1524.821,34.699,2.2756,11207532,9511564.294
370,000001.SH,19990715,1549.336,1565.04,1567.829,1545.07,1559.52,-10.184,-0.653,15974201,9129384.469
371,000001.SH,19990716,1519.741,1547.46,1547.606,1512.784,1549.336,-29.595,-1.9102,14934887,8891163.517
372,000001.SH,19990719,1479.076,1500.449,1509.994,1473.234,1519.741,-40.665,-2.6758,12354935,8147153.243
373,000001.SH,19990720,1574.603,1476.027,1574.749,1471.509,1479.076,95.527,6.4586,17311105,11258244.7
374,000001.SH,19990721,1609.811,1586.885,1626.952,1573.7,1574.603,35.208,2.236,27925921,20722799.73
375,000001.SH,19990722,1550.73,1606.856,1606.856,1548.495,1609.811,-59.081,-3.6701,17844477,13715316.33
376,000001.SH,19990723,1585.98,1552.245,1597.184,1552.237,1550.73,35.25,2.2731,13301134,11003223.05
377,000001.SH,19990726,1602.031,1592.414,1607.072,1587.377,1585.98,16.051,1.0121,12451232,10225516.27
378,000001.SH,19990727,1590.713,1605.372,1607.047,1580.817,1602.031,-11.318,-0.7065,11616828,9525984.717
379,000001.SH,19990728,1597.199,1592.452,1609.794,1584.246,1590.713,6.486,0.4077,10701654,9484130.919
380,000001.SH,19990729,1595.86,1610.116,1615.749,1585.839,1597.199,-1.339,-0.0838,8743001,7986502.889
381,000001.SH,19990730,1601.459,1599.938,1605.273,1587.338,1595.86,5.599,0.3508,14561643,8163627.774
382,000001.SH,19990802,1616.276,1607.062,1622.383,1603.369,1601.459,14.817,0.9252,11658737,10094560.6
383,000001.SH,19990803,1626.841,1622.301,1626.91,1609.124,1616.276,10.565,0.6537,12627962,10195631.82
384,000001.SH,19990804,1649.128,1630.99,1649.258,1630.99,1626.841,22.287,1.37,15286511,12379579.01
385,000001.SH,19990805,1653.537,1654.526,1658.69,1641.862,1649.128,4.409,0.2674,14621739,12885918.36
386,000001.SH,19990806,1646.593,1655.306,1656.585,1601.843,1653.537,-6.944,-0.4199,19213336,15532711.34
387,000001.SH,19990809,1628.836,1650.277,1651.635,1624.721,1646.593,-17.757,-1.0784,13480224,11510440.78
388,000001.SH,19990810,1602.147,1622.967,1623.026,1597.22,1628.836,-26.689,-1.6385,12440019,9513723.724
389,000001.SH,19990811,1583.401,1598.015,1607.677,1574.714,1602.147,-18.746,-1.1701,9470120,7091288.952
390,000001.SH,19990812,1575.642,1583.512,1594.889,1566.714,1583.401,-7.759,-0.49,7433800,5655266.712
391,000001.SH,19990813,1571.901,1581.23,1591.493,1569.302,1575.642,-3.741,-0.2374,6676833,4933747.002
392,000001.SH,19990816,1560.068,1568.899,1570.211,1546.837,1571.901,-11.833,-0.7528,7269846,5240399.484
393,000001.SH,19990817,1576.405,1562.56,1596.151,1562.56,1560.068,16.337,1.0472,8980644,7168332.253
394,000001.SH,19990818,1581.929,1578.263,1582.016,1555.976,1576.405,5.524,0.3504,6820448,5605034.75
395,000001.SH,19990819,1637.743,1587.898,1645.842,1587.87,1581.929,55.814,3.5282,15472976,12933973.69
396,000001.SH,19990820,1628.934,1645.543,1651.174,1627.039,1637.743,-8.809,-0.5379,11817644,10684262.18
397,000001.SH,19990823,1644.999,1631.435,1645.004,1626.954,1628.934,16.065,0.9862,10643616,10083887.55
398,000001.SH,19990824,1648.469,1650.537,1655.142,1638.963,1644.999,3.47,0.2109,10960981,10704367.91
399,000001.SH,19990825,1625.765,1649.609,1651.092,1618.54,1648.469,-22.704,-1.3773,9267888,8452901.817
400,000001.SH,19990826,1638.233,1622.166,1638.233,1615.855,1625.765,12.468,0.7669,8239467,7140302.988
401,000001.SH,19990827,1633.9,1642.061,1644.471,1627.255,1638.233,-4.333,-0.2645,8223116,7405017.284
402,000001.SH,19990830,1619.039,1635.553,1637.31,1614.448,1633.9,-14.861,-0.9095,8956626,7774129.569
403,000001.SH,19990831,1627.116,1622.877,1630.014,1609.796,1619.039,8.077,0.4989,7354984,5946372.751
404,000001.SH,19990901,1599.552,1627.821,1629.076,1595.963,1627.116,-27.564,-1.694,6859137,5778720.844
405,000001.SH,19990902,1611.958,1591.583,1614.106,1572.417,1599.552,12.406,0.7756,8134460,6259438.408
406,000001.SH,19990903,1587.887,1613.304,1614.412,1583.45,1611.958,-24.071,-1.4933,6856597,5283491.352
407,000001.SH,19990906,1560.678,1577.505,1577.562,1556.834,1587.887,-27.209,-1.7135,5539177,4024250.79
408,000001.SH,19990907,1562.794,1558.861,1574.648,1556.741,1560.678,2.116,0.1356,4671920,3981179.98
409,000001.SH,19990908,1571.598,1563.621,1581.932,1563.605,1562.794,8.804,0.5634,4179847,3706190.627
410,000001.SH,19990909,1675.122,1590.711,1675.261,1590.701,1571.598,103.524,6.5872,19742420,14986945.89
411,000001.SH,19990910,1659.929,1690.025,1695.644,1656.723,1675.122,-15.193,-0.907,19568526,18600734.28
412,000001.SH,19990913,1670.143,1664.514,1671.64,1656.168,1659.929,10.214,0.6153,10893223,10974564.09
413,000001.SH,19990914,1672.892,1675.706,1681.847,1668.128,1670.143,2.749,0.1646,9552708,10136838.41
414,000001.SH,19990915,1662.803,1675.191,1679.135,1657.786,1672.892,-10.089,-0.6031,10498489,8906709.108
415,000001.SH,19990916,1645.511,1662.463,1664.961,1643.98,1662.803,-17.292,-1.0399,7316901,7305045.58
416,000001.SH,19990917,1648.558,1644.803,1662.165,1636.477,1645.511,3.047,0.1852,7076285,6448295.44
417,000001.SH,19990920,1633.835,1649.121,1651.535,1628.894,1648.558,-14.723,-0.8931,5328123,4904954.58
418,000001.SH,19990921,1625.588,1630.021,1630.269,1617.812,1633.835,-8.247,-0.5048,4720314,4028274.802
419,000001.SH,19990922,1617.057,1625.165,1632.411,1613.582,1625.588,-8.531,-0.5248,3964183,3670171.694
420,000001.SH,19990923,1604.203,1618.768,1622.667,1597.115,1617.057,-12.854,-0.7949,5485419,4302764.968
421,000001.SH,19990924,1619.326,1609.827,1631.399,1609.827,1604.203,15.123,0.9427,4482137,3871965.605
422,000001.SH,19990927,1602.158,1624.459,1629.191,1598.705,1619.326,-17.168,-1.0602,4092406,4190201.338
423,000001.SH,19990928,1591.432,1602.794,1606.023,1586.549,1602.158,-10.726,-0.6695,4097813,3722190.283
424,000001.SH,19990929,1584.954,1593.719,1608.603,1580.999,1591.432,-6.478,-0.4071,4749464,3766047.587
425,000001.SH,19990930,1570.702,1588.986,1595.006,1567.724,1584.954,-14.252,-0.8992,4555072,4045558.536
426,000001.SH,19991008,1534.515,1568.238,1568.375,1531.799,1570.702,-36.187,-2.3039,3312754,2482259.853
427,000001.SH,19991011,1522.48,1529.22,1538.343,1516.622,1534.515,-12.035,-0.7843,3335238,2655557.652
428,000001.SH,19991012,1537.796,1526.449,1538.279,1526.449,1522.48,15.316,1.006,2339861,2142747.495
429,000001.SH,19991013,1507.422,1540.599,1544.449,1504.388,1537.796,-30.374,-1.9752,3626422,2286188.096
430,000001.SH,19991014,1508.726,1504.497,1535.244,1494.94,1507.422,1.304,0.0865,4033688,2599842.676
431,000001.SH,19991015,1543.798,1515.908,1550.709,1515.908,1508.726,35.072,2.3246,5670808,4145652.91
432,000001.SH,19991018,1501.665,1547.267,1549.368,1499.464,1543.798,-42.133,-2.7292,5602674,3517368.635
433,000001.SH,19991019,1470.9,1493.47,1493.486,1468.098,1501.665,-30.765,-2.0487,4861670,3069334.912
434,000001.SH,19991020,1485.827,1469.284,1490.758,1463.426,1470.9,14.927,1.0148,4311835,2798379.22
435,000001.SH,19991021,1458.53,1486.925,1488.005,1452.709,1485.827,-27.297,-1.8372,4772686,3335652.458
436,000001.SH,19991022,1497.462,1457.635,1512.93,1457.498,1458.53,38.932,2.6693,7844064,5006161.329
437,000001.SH,19991025,1468.266,1499.138,1499.385,1465.137,1497.462,-29.196,-1.9497,5167858,2912732.878
438,000001.SH,19991026,1482.667,1467.522,1496.452,1467.505,1468.266,14.401,0.9808,7555508,3395246.802
439,000001.SH,19991027,1536.821,1509.64,1537.3,1504.994,1482.667,54.154,3.6525,16146885,6969631.02
440,000001.SH,19991028,1514.525,1541.287,1542.045,1507.791,1536.821,-22.296,-1.4508,13284794,5268099.804
441,000001.SH,19991029,1504.563,1515.184,1520.472,1494.706,1514.525,-9.962,-0.6578,8505925,4325723.03
442,000001.SH,19991101,1493.096,1501.735,1506.994,1488.234,1504.563,-11.467,-0.7621,6191494,3185786.348
